Division,Division_Description,Sub_Division,Sub_Division_Description,Group,Group_Description,Family,Family_Description,Unit_Code,Unit_Title,Unit_Description,NCO_2004,QP_NOS Reference,QP_NOS Name,NSQF_Level,text
,,,,,,8156 Shoe Making and Related Machine Operators,,8156.19,,,8266.42,,,,
,,,,,,8156 Shoe Making and Related Machine Operators,,8156.2,,,8266.45,,,,
,,,,,,8156 Shoe Making and Related Machine Operators,,8156.21,,,8266.50,,,,
,,,,,,8156 Shoe Making and Related Machine Operators,,8156.22,,,8266.55,,,,
,,,,,,8156 Shoe Making and Related Machine Operators,,8156.23,,,8266.60,,,,
,,,,,,8156 Shoe Making and Related Machine Operators,,8156.24,,,8266.65,,,,
,,,,,,8156 Shoe Making and Related Machine Operators,,8156.25,,,8266.68,,,,
,,,,,,8156 Shoe Making and Related Machine Operators,,8156.2501,,,,,,,
,,,,,,8156 Shoe Making and Related Machine Operators,,8156.26,,,8266.70,LSS/Q3301,Helper – Bottom Making (Footwear),2.0,
,,,,,,8156 Shoe Making and Related Machine Operators,,8156.2601,,,,,,,
,,,,,,8156 Shoe Making and Related Machine Operators,,8156.2602,,,,LSS/Q3101,Helper – Upper Making (Footwear),2.0,
,,,,,,8156 Shoe Making and Related Machine Operators,,8156.2603,,,,AMH/Q0401,Pressman,4.0,
,,,,,,8156 Shoe Making and Related Machine Operators,,8156.99,,,8266.90,,,,
,,,,,,8157 Laundry Machine Operators,,8157.01,,,8264.10,,,,
,,,,,,8157 Laundry Machine Operators,,8157.02,,,8264.20,,,,
,,,,,,8157 Laundry Machine Operators,,8157.03,,,8264.30,,,,
,,,,,,8157 Laundry Machine Operators,,8157.04,,,8264.40,,,,
,,,,,,8157 Laundry Machine Operators,,8157.0401,,,,,,,
,,,,,,"8159 Textile, Fur and Leather Products Machine Operators, Not Elsewhere Classified",,8159.01,,,8269.10,G&J/Q2404,CAM Machine Operator,4.0,
,,,,,,"8159 Textile, Fur and Leather Products Machine Operators, Not Elsewhere Classified",,8159.02,,,8269.20,,,,
,,,,,,"8159 Textile, Fur and Leather Products Machine Operators, Not Elsewhere Classified",,8159.03,,,8269.30,,,,
,,,,,,"8159 Textile, Fur and Leather Products Machine Operators, Not Elsewhere Classified",,8159.04,,,8269.40,,,,
,,,,,,"8159 Textile, Fur and Leather Products Machine Operators, Not Elsewhere Classified",,8159.99,,,8269.90,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.03,,,8272.10,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.04,,,8272.20,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.05,,,8272.30,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.07,,,8273.10,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.08,,,8273.20,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.09,,,8273.30,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.1,,,8273.40,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.11,,,8273.50,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.12,,,8273.60,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.13,,,8273.65,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.15,,,8274.10,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.16,,,8274.20,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.17,,,8274.30,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.18,,,8274.40,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.2,,,8274.60,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.22,,,8275.10,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.23,,,8275.20,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.24,,,8275.30,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.25,,,8275.40,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.26,,,8275.45,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.27,,,8275.50,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.28,,,8275.55,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.29,,,8275.60,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.3,,,8275.65,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.31,,,8275.70,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.32,,,8275.72,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.33,,,8275.74,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.34,,,8276.10,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.35,,,8276.20,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.36,,,8276.30,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.37,,,8276.40,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.38,,,8276.50,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.39,,,8276.60,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.4,,,8276.65,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.41,,,8276.70,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.42,,,8276.71,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.43,,,8276.72,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.44,,,8276.73,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.45,,,8276.74,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.46,,,8276.75,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.47,,,8276.76,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.48,,,8276.77,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.5,,,8276.79,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.51,,,8276.80,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.52,,,8276.81,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.53,,,8276.82,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.54,,,8276.83,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.55,,,8276.85,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.57,,,8277.10,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.58,,,8277.15,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.59,,,8277.20,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.6,,,8277.25,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.61,,,8277.30,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.62,,,8277.35,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.63,,,8277.40,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.64,,,8277.45,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.65,,,8277.50,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.66,,,8277.60,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.68,,,8278.10,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.69,,,8278.12,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.7,,,8278.14,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.71,,,8278.16,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.72,,,8278.18,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.73,,,8278.20,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.74,,,8278.25,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.75,,,8278.30,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.76,,,8278.35,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.77,,,8278.40,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.78,,,8278.45,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.79,,,8278.47,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.8,,,8278.50,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.81,,,8278.55,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.82,,,8278.60,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.83,,,8278.65,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.86,,,8279.30,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.87,,,8279.40,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.88,,,8279.50,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.89,,,8279.60,,,,
,,,,,,8160 Food and Related Products Machine Operators,,8160.99,,,,,,,
,,,,,,8171 Pulp and Papermaking Plant Operators,,8171.01,,,8142.10,,,,
,,,,,,8171 Pulp and Papermaking Plant Operators,,8171.02,,,8142.15,,,,
,,,,,,8171 Pulp and Papermaking Plant Operators,,8171.04,,,8142.25,,,,
,,,,,,8171 Pulp and Papermaking Plant Operators,,8171.05,,,8142.30,,,,
,,,,,,8171 Pulp and Papermaking Plant Operators,,8171.06,,,8142.35,,,,
,,,,,,8171 Pulp and Papermaking Plant Operators,,8171.08,,,8142.45,,,,
,,,,,,8171 Pulp and Papermaking Plant Operators,,8171.09,,,8142.50,,,,
,,,,,,8171 Pulp and Papermaking Plant Operators,,8171.11,,,8142.60,,,,
,,,,,,8171 Pulp and Papermaking Plant Operators,,8171.12,,,8143.10,,,,
,,,,,,8171 Pulp and Papermaking Plant Operators,,8171.14,,,8143.20,,,,
,,,,,,8171 Pulp and Papermaking Plant Operators,,8171.16,,,8143.30,,,,
,,,,,,8171 Pulp and Papermaking Plant Operators,,8171.17,,,8143.35,,,,
,,,,,,8171 Pulp and Papermaking Plant Operators,,8171.19,,,8143.45,,,,
,,,,,,8171 Pulp and Papermaking Plant Operators,,8171.2,,,8143.50,,,,
,,,,,,8171 Pulp and Papermaking Plant Operators,,8171.21,,,8143.55,,,,
,,,,,,8171 Pulp and Papermaking Plant Operators,,8171.22,,,8143.60,,,,
,,,,,,8171 Pulp and Papermaking Plant Operators,,8171.25,,,8143.80,,,,
,,,,,,8172 Wood Processing Plant Operators,,8172.01,,,8141.10,,,,
,,,,,,8172 Wood Processing Plant Operators,,8172.02,,,8141.20,,,,
,,,,,,8172 Wood Processing Plant Operators,,8172.03,,,8141.25,,,,
,,,,,,8172 Wood Processing Plant Operators,,8172.04,,,8141.30,,,,
,,,,,,8172 Wood Processing Plant Operators,,8172.07,,,8141.55,,,,
,,,,,,8172 Wood Processing Plant Operators,,8172.08,,,8141.60,,,,
,,,,,,8172 Wood Processing Plant Operators,,8172.09,,,8141.62,,,,
,,,,,,8172 Wood Processing Plant Operators,,8172.1,,,8141.65,,,,
,,,,,,8172 Wood Processing Plant Operators,,8172.11,,,8141.70,,,,
,,,,,,8172 Wood Processing Plant Operators,,8172.12,,,8141.75,,,,
,,,,,,8172 Wood Processing Plant Operators,,8172.99,,,8141.90,,,,
,,,,,,8181 Glass and Ceramics Plant Operators,,8181.01,,,8131.10,,,,
,,,,,,8181 Glass and Ceramics Plant Operators,,8181.02,,,8131.15,,,,
,,,,,,8181 Glass and Ceramics Plant Operators,,8181.03,,,8131.20,,,,
,,,,,,8181 Glass and Ceramics Plant Operators,,8181.04,,,8131.22,,,,
,,,,,,8181 Glass and Ceramics Plant Operators,,8181.05,,,8131.23,,,,
,,,,,,8181 Glass and Ceramics Plant Operators,,8181.06,,,8131.25,,,,
,,,,,,8181 Glass and Ceramics Plant Operators,,8181.07,,,8131.28,,,,
,,,,,,8181 Glass and Ceramics Plant Operators,,8181.08,,,8131.30,,,,
,,,,,,8181 Glass and Ceramics Plant Operators,,8181.1,,,8131.37,,,,
,,,,,,8181 Glass and Ceramics Plant Operators,,8181.11,,,8131.40,,,,
,,,,,,8181 Glass and Ceramics Plant Operators,,8181.12,,,8131.50,,,,
,,,,,,8181 Glass and Ceramics Plant Operators,,8181.14,,,8131.65,,,,
,,,,,,8181 Glass and Ceramics Plant Operators,,8181.15,,,8131.70,,,,
,,,,,,8181 Glass and Ceramics Plant Operators,,8181.16,,,8131.72,,,,
,,,,,,8181 Glass and Ceramics Plant Operators,,8181.17,,,8131.75,,,,
,,,,,,8181 Glass and Ceramics Plant Operators,,8181.18,,,8131.77,,,,
,,,,,,8181 Glass and Ceramics Plant Operators,,8181.19,,,8131.79,,,,
,,,,,,8181 Glass and Ceramics Plant Operators,,8181.2,,,8131.80,,,,
,,,,,,8181 Glass and Ceramics Plant Operators,,8181.21,,,8139.10,,,,
,,,,,,8181 Glass and Ceramics Plant Operators,,8181.22,,,8139.15,,,,
,,,,,,8181 Glass and Ceramics Plant Operators,,8181.23,,,8139.20,,,,
,,,,,,8181 Glass and Ceramics Plant Operators,,8181.24,,,8139.30,,,,
,,,,,,8181 Glass and Ceramics Plant Operators,,8181.25,,,8139.40,,,,
,,,,,,8181 Glass and Ceramics Plant Operators,,8181.26,,,8139.50,,,,
,,,,,,8181 Glass and Ceramics Plant Operators,,8181.27,,,8139.60,,,,
,,,,,,8181 Glass and Ceramics Plant Operators,,8181.28,,,8139.65,,,,
,,,,,,8181 Glass and Ceramics Plant Operators,,8181.29,,,8139.70,,,,
,,,,,,8181 Glass and Ceramics Plant Operators,,8181.3,,,8139.75,,,,
,,,,,,8181 Glass and Ceramics Plant Operators,,8181.32,,,8139.82,,,,
,,,,,,8181 Glass and Ceramics Plant Operators,,8181.33,,,8139.85,,,,
,,,,,,8181 Glass and Ceramics Plant Operators,,8181.34,,,,,,,
,,,,,,8181 Glass and Ceramics Plant Operators,,8181.99,,,8139.90,,,,
,,,,,,8182 Steam-Engine and Boiler Operators,,8182.01,,,8162.10,,,,
,,,,,,8182 Steam-Engine and Boiler Operators,,8182.02,,,8162.20,,,,
,,,,,,8182 Steam-Engine and Boiler Operators,,8182.03,,,8162.30,,,,
,,,,,,8182 Steam-Engine and Boiler Operators,,8182.04,,,8162.40,,,,
,,,,,,8182 Steam-Engine and Boiler Operators,,8182.05,,,8162.50,,,,
,,,,,,8182 Steam-Engine and Boiler Operators,,8182.06,,,8162.60,,,,
,,,,,,8182 Steam-Engine and Boiler Operators,,8182.08,,,8162.75,,,,
,,,,,,8182 Steam-Engine and Boiler Operators,,8182.99,,,8162.90,,,,
,,,,,,"8183 Packing, Bottling and Labelling Machine Operators",,8183.01,,,8290.30,,,,
,,,,,,8189 Gem and Jewellery Machine Operators,,8189.01,,,8290.50,,,,
,,,,,,8189 Gem and Jewellery Machine Operators,,8189.02,,,8290.60,,,,
,,,,,,8189 Gem and Jewellery Machine Operators,,8189.0301,,,,,,,
,,,,,,8189 Gem and Jewellery Machine Operators,,8189.0401,,,,G&J/Q4404,Laser Sawing Machine Operator,5.0,
,,,,,,8189 Gem and Jewellery Machine Operators,,8189.0405,,,,G&J/Q4404,Blade Sawyer,5.0,
,,,,,,8189 Gem and Jewellery Machine Operators,,8189.0501,,,,G&J/Q2808,Casting Machine Operator,4.0,
,,,,,,8189 Gem and Jewellery Machine Operators,,8189.0601,,,,G&J/Q4202,Pantograph Machine Operator,4.0,
,,,,,,8189 Gem and Jewellery Machine Operators,,8189.0701,,,7313.72,,,,
,,,,,,8211 Mechanical Machinery Assemblers,,8211.01,,,8281.10,ELE/Q6304,Mechanical Sub- Assembly Technician,4.0,
,,,,,,8211 Mechanical Machinery Assemblers,,8211.0101,,,,,,,
,,,,,,8211 Mechanical Machinery Assemblers,,8211.02,,,8281.15,ASC/Q3601,Vehicle Assembly Fitter,4.0,
,,,,,,8211 Mechanical Machinery Assemblers,,8211.03,,,8281.20,,,,
,,,,,,8211 Mechanical Machinery Assemblers,,8211.04,,,8281.25,,,,
,,,,,,8211 Mechanical Machinery Assemblers,,8211.05,,,8281.30,,,,
,,,,,,8211 Mechanical Machinery Assemblers,,8211.06,,,8281.35,,,,
,,,,,,8211 Mechanical Machinery Assemblers,,8211.08,,,8281.45,,,,
,,,,,,8211 Mechanical Machinery Assemblers,,8211.09,,,8281.50,,,,
,,,,,,8211 Mechanical Machinery Assemblers,,8211.1,,,8281.55,,,,
,,,,,,8211 Mechanical Machinery Assemblers,,8211.11,,,8281.60,,,,
,,,,,,8211 Mechanical Machinery Assemblers,,8211.12,,,8281.65,,,,
,,,,,,8211 Mechanical Machinery Assemblers,,8211.1201,,,,,,,
,,,,,,8211 Mechanical Machinery Assemblers,,8211.1202,,,,CSC/Q0304,Fitter-Mechanical Assembly,3.0,
,,,,,,8211 Mechanical Machinery Assemblers,,8211.13,,,8281.70,ELE/Q0115,"Cutting, Crimping and Connector Assembly Operator",3.0,
,,,,,,8211 Mechanical Machinery Assemblers,,8211.14,,,8281.75,,,,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.01,,,8282.10,,,,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.02,,,8282.20,,,,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.03,,,8282.30,,,,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.04,,,8282.40,,,,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.0401,,,,,,,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.0402,,,,ELE/Q7306,Electrical Assembly Operator,3.0,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.05,,,8282.50,ELE/Q3501,RAC Assembly Operator,4.0,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.06,,,8282.60,,,,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.07,,,8283.10,,,,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.08,,,8283.20,,,,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.09,,,8283.30,,,,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.1,,,8283.40,,,,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.11,,,8283.50,,,,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.1301,,,,,,,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.1401,,,,ELE/Q3502,Assembly Operator- TV,4.0,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.1501,,,,ELE/Q5305,Manual Insertion Operation,3.0,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.1601,,,,,,,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.1602,,,,ELE/Q5101,Through Hole Assembly Operator,3.0,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.1603,,,,ELE/Q5102,Pick and Place Assembly Operator,4.0,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.1604,,,,ELE/Q5304,Reflow-oven Soldering Operator,3.0,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.1605,,,,ELE/Q5201,Stencil Printing Operator,3.0,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.1606,,,,ELE/Q5202,Component Preparation Operator,3.0,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.1607,,,,ELE/Q5306,Box-building Assembly Technician,3.0,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.1701,,,,ELE/Q1702,Wire Bonding Operator,4.0,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.1702,,,,ELE/Q1701,Die Bonding Operator,4.0,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.1801,,,,ELE/Q0113,Assembly Operator Capacitor,4.0,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.1802,,,,ELE/Q0101,Winding Operator,4.0,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.1803,,,,ELE/Q0104,Vacuum Plant Operator,3.0,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.1804,,,,ELE/Q0110,"Coating, Curing and Marking Operator",4.0,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.1805,,,,ELE/Q0116,Masking Machine Operator,3.0,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.1806,,,,ELE/Q0106,Pressing Machine Operator,3.0,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.1807,,,,ELE/Q0105,Manual Soldering Technician,3.0,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.1808,,,,ELE/Q5303,Wave Soldering Machine Operator,3.0,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.1901,,,,ELE/Q0102,Welding Operator,4.0,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.1902,,,,ELE/Q0108,Silicone Painting Operator,3.0,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.1903,,,,ELE/Q0109,Sorting Operator,4.0,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.1904,,,,ELE/Q0107,Capping Machine Operator,3.0,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.2002,,,,ELE/Q7305,PLC Assembly Operator,3.0,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.2003,,,,ELE/Q7301,UPS Assembly Operator,3.0,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.2101,,,,ELE/Q0114,Final Assembly Operator-Magnetics,3.0,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.2201,,,,ELE/Q7801,Assembly Operator – PMD and X-Ray,4.0,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.2202,,,,ELE/Q7802,Box Assembly Operator,4.0,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.2302,,,,ELE/Q5801,Module Assembly Technician,4.0,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.2401,,,,ELE/Q6301,Electrical Technician,3.0,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.2501,,,,ELE/Q2101,Inner Layer and Pressing Operator,4.0,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.2502,,,,ELE/Q2102,Drilling Operator,4.0,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.2503,,,,ELE/Q2103,Routing Operator,4.0,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.2504,,,,ELE/Q2301,Solder Masking & Legend Printing Operator,3.0,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.2601,,,,ELE/Q6303,Electronic Sub- Assembly Technician,4.0,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.2701,,,,ELE/Q7804,PCB Assembly Operator,4.0,
,,,,,,8212 Electrical and Electronic Equipment Assemblers,,8212.99,,,8283.90,ISC/Q0006,Locomotive Driver,4.0,
,,,,,,"8219 Assemblers, Not Elsewhere Classified",,8219.01,,,8284.10,,,,
